"XVGBTC" 1518829260000 6.97e-06
"CTRBTC" 1518829260000 9.581e-05
"SALTBTC" 1518829260000 0.000522
"MDABTC" 1518829260000 0.00014491
"MTLBTC" 1518829260000 0.000434
"SUBBTC" 1518829260000 7.423e-05
"EOSBTC" 1518829260000 0.00096504
"SNTBTC" 1518829260000 2.154e-05
"ETCBTC" 1518829260000 0.003393
"MTHBTC" 1518829260000 1.74e-05
"ENGBTC" 1518829260000 0.00033182
"DNTBTC" 1518829260000 1.053e-05
"ZECBTC" 1518829260000 0.047213
"BNTBTC" 1518829260000 0.00055005
"ASTBTC" 1518829260000 5.856e-05
"DASHBTC" 1518829260000 0.068368
"OAXBTC" 1518829260000 9.158e-05
"ICNBTC" 1518829260000 0.00017842
"BTGBTC" 1518829260000 0.013731
"EVXBTC" 1518829260000 0.0001987
"REQBTC" 1518829260000 3.328e-05
"VIBBTC" 1518829260000 2.874e-05
"TRXBTC" 1518829260000 5.05e-06
"POWRBTC" 1518829260000 8.141e-05
"ARKBTC" 1518829260000 0.0004798
"XRPBTC" 1518829260000 0.00010921
"MODBTC" 1518829260000 0.0003694
"ENJBTC" 1518829260000 1.924e-05
"STORJBTC" 1518829260000 0.00011711
"VENBTC" 1518829260000 0.00055888
"KMDBTC" 1518829260000 0.0005334
"RCNBTC" 1518829260000 1.889e-05
"NULSBTC" 1518829260000 0.00030896
"RDNBTC" 1518829260000 0.00030373
"XMRBTC" 1518829260000 0.029045
"DLTBTC" 1518829260000 4.421e-05
"AMBBTC" 1518829260000 6e-05
"BATBTC" 1518829260000 4.295e-05
"BCPTBTC" 1518829260000 5.768e-05
"ARNBTC" 1518829260000 0.00019533
"GVTBTC" 1518829260000 0.0020599
"CDTBTC" 1518829260000 8.97e-06
"GXSBTC" 1518829320000 0.0004884
"POEBTC" 1518829320000 8.07e-06
"QSPBTC" 1518829320000 3.11e-05
"BTSBTC" 1518829320000 2.676e-05
"XZCBTC" 1518829320000 0.005955
"LSKBTC" 1518829320000 0.0031282
"TNTBTC" 1518829320000 1.605e-05
"FUELBTC" 1518829320000 1.442e-05
"MANABTC" 1518829320000 1.331e-05
"BCDBTC" 1518829320000 0.004356
"DGDBTC" 1518829320000 0.023996
"ADXBTC" 1518829320000 0.00014297
"ADABTC" 1518829320000 3.835e-05
"PPTBTC" 1518829320000 0.0028657
"CMTBTC" 1518829320000 1.905e-05
"XLMBTC" 1518829320000 4.421e-05
"CNDBTC" 1518829320000 1.77e-05
"LENDBTC" 1518829320000 1.252e-05
"WABIBTC" 1518829320000 0.00019778
"TNBBTC" 1518829320000 7.89e-06
"WAVESBTC" 1518829320000 0.0007541
"GTOBTC" 1518829320000 5.683e-05
"ICXBTC" 1518829320000 0.0004765
"OSTBTC" 1518829320000 3.276e-05
"ELFBTC" 1518829320000 0.0001377
"AIONBTC" 1518829320000 0.000332
"NEBLBTC" 1518829320000 0.0017728
"BRDBTC" 1518829320000 0.00010082
"EDOBTC" 1518829320000 0.0002722
"WINGSBTC" 1518829320000 7.886e-05
"NAVBTC" 1518829320000 0.0002018
"LUNBTC" 1518829320000 0.002065
"TRIGBTC" 1518829320000 0.0002166
"APPCBTC" 1518829320000 9.407e-05
"VIBEBTC" 1518829320000 5.544e-05
"RLCBTC" 1518829320000 0.0001418
"INSBTC" 1518829320000 0.0002944
"PIVXBTC" 1518829320000 0.000624
"IOSTBTC" 1518829320000 4.32e-06
"CHATBTC" 1518829320000 2.497e-05
"STEEMBTC" 1518829320000 0.0004294
"NANOBTC" 1518829320000 0.0009277
"VIABTC" 1518829320000 0.000355
"BLZBTC" 1518829320000 6.618e-05
"AEBTC" 1518829320000 0.0002575
